Modo,Hora_inicio,Origen,Destino,Ponderador,Origen_ageb,Destino_ageb,Periodo
Transporte Público,12,1403900012554,1403900014014,125,209,288,EA
Transporte Público,12,1403900012554,1409700012115,31,209,5023,EA
Transporte Público,12,1403900012569,1403900013726,54,210,262,EA
Transporte Público,12,1403900012569,1409800012150,13,210,6112,EA
Transporte Público,12,1403900012592,1409800010718,125,213,6023,EA
Transporte Público,12,1403900012639,1403900011185,63,217,97,EA
Transporte Público,12,1403900012662,1403900012662,101,218,218,EA
Transporte Público,12,1403900012662,1409800010296,101,218,6011,EA
Transporte Público,12,1403900012696,1403900011359,119,221,111,EA
Transporte Público,12,1403900012713,1403900013514,125,223,244,EA
Transporte Público,12,1403900012713,1403900013552,227,223,248,EA
Transporte Público,12,1403900012713,1403900014616,125,223,342,EA
Transporte Público,12,1403900012713,1409800011190,227,223,6046,EA
Transporte Público,12,1403900012713,1409800012199,454,223,6115,EA
Transporte Público,12,1403900012713,1409800012485,125,223,6137,EA
Transporte Público,12,1403900012728,140390001350A,31,224,243,EA
Transporte Público,12,1403900013016,1403900011359,226,230,111,EA
Transporte Público,12,1403900013177,1403900011556,140,234,127,EA
Transporte Público,12,1403900013209,1403900012662,140,235,218,EA
Transporte Público,12,1403900013321,1403900014584,68,237,339,EA
Transporte Público,12,1403900013374,1403900014033,125,240,290,EA
Transporte Público,12,1403900013406,1403900014048,125,241,291,EA
Transporte Público,12,1403900013552,1403900014654,125,248,346,EA
Transporte Público,12,1403900013590,1403900011359,226,251,111,EA
Transporte Público,12,1403900013641,1403900011382,126,255,114,EA
Transporte Público,12,1403900013641,1403900012592,75,255,213,EA
Transporte Público,12,1403900013641,1403900013730,27,255,263,EA
Transporte Público,12,1403900013641,1409800011044,101,255,6035,EA
Transporte Público,12,1403900013707,141200001098A,27,260,8027,EA
Transporte Público,12,1403900013711,1409800012451,48,261,6134,EA
Transporte Público,12,1403900013726,141200001098A,48,262,8027,EA
Transporte Público,12,1403900013783,1409700012115,31,266,5023,EA
Transporte Público,12,1403900013783,1409700250369,79,266,5088,EA
Transporte Público,12,1403900013798,1403900014211,128,267,307,EA
Transporte Público,12,1403900013815,1410100010378,131,269,7007,EA
Transporte Público,12,1403900013919,1403900011378,226,278,113,EA
Transporte Público,12,1403900013919,1412000012647,178,278,8115,EA
Transporte Público,12,1403900013919,1412000013325,178,278,8173,EA
Transporte Público,12,1403900013919,141200001027A,100,278,8006,EA
Transporte Público,12,1403900013919,141200001326A,110,278,8167,EA
Transporte Público,12,1403900013923,1403900013482,384,279,242,EA
Transporte Público,12,1403900013938,1403900014936,234,280,370,EA
Transporte Público,12,1403900013976,1409708531884,136,284,5358,EA
Transporte Público,12,1403900013976,1412401760160,6,284,9051,EA
Transporte Público,12,1403900013980,1403900011359,63,285,111,EA
Transporte Público,12,1403900014033,1403900014048,250,290,291,EA
Transporte Público,12,1403900014033,1403900015366,27,290,412,EA
Transporte Público,12,1403900014033,140390001539A,125,290,415,EA
Transporte Público,12,1403900014033,140390001546A,125,290,421,EA
Transporte Público,12,1403900014048,1403900012408,125,291,200,EA
Transporte Público,12,1403900014067,140390001215A,114,293,180,EA
Transporte Público,12,1403900014071,1412000016832,62,294,8395,EA
Transporte Público,12,1403900014071,141200206504A,2,294,8461,EA
Transporte Público,12,1403900014090,1412000010373,114,296,8009,EA
Transporte Público,12,1403900014090,141200001098A,114,296,8027,EA
Transporte Público,12,1403900014118,141200001098A,202,298,8027,EA
Transporte Público,12,1403900014245,1403900014546,140,310,335,EA
Transporte Público,12,1403900014283,140390001172A,140,314,143,EA
Transporte Público,12,1403900014300,1409800010879,131,316,6028,EA
Transporte Público,12,1403900014353,1403900014743,272,318,352,EA
Transporte Público,12,1403900014387,1403900012022,246,320,171,EA
Transporte Público,12,1403900014387,1409800011519,246,320,6069,EA
Transporte Público,12,1403900014404,1403900011005,128,322,80,EA
Transporte Público,12,1403900014423,1403900014211,128,323,307,EA
Transporte Público,12,1403900014438,1412000014215,137,324,8230,EA
Transporte Público,12,1403900014461,1403900014480,43,327,329,EA
Transporte Público,12,1403900014476,1403900014847,128,328,361,EA
Transporte Público,12,1403900014476,140390001489A,63,328,366,EA
Transporte Público,12,1403900014512,1403900011715,136,332,142,EA
Transporte Público,12,1403900014527,1403900011467,262,333,122,EA
Transporte Público,12,1403900014546,1403900011397,111,335,115,EA
Transporte Público,12,1403900014546,1409701150890,33,335,5212,EA
Transporte Público,12,1403900014565,1403900012592,27,337,213,EA
Transporte Público,12,1403900014584,140390001368A,68,339,258,EA
Transporte Público,12,1403900014654,1403900013177,93,346,234,EA
Transporte Público,12,1403900014654,1403900014654,93,346,346,EA
Transporte Público,12,1403900014654,1409800011970,186,346,6102,EA
Transporte Público,12,1403900014654,1409800012292,93,346,6124,EA
